,"AAEC","3910","INTERNSHIPS",,"36168","STEGELIN",,35,15,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"07947","HEYNEN",,1,1,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"08404","HEYNEN",,1,1,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"35960","KNOX",,2,2,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"57595","KURTZ",,1,1,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"67637","YAO",,1,0,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"68058","LEIGH",,1,1,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"86683","HOLLOWAY",,2,3,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"87459","KURTZ",,1,1,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"87980","MISHRA",,2,2,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"96675","SHEPHERD",,2,2,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"97390","BROOK",,1,1,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"97454","BROOK",,1,1,,,
,"GEOG","9000","DOCTORAL RESEARCH",,"98183","BROOK",,1,1,,,
,"GEOG","9005","DOC GRAD STU SEM",,"07981","MISHRA",,2,2,,,
,"GEOG","9005","DOC GRAD STU SEM",,"26680","HOLLOWAY",,8,6,,,
,"GEOG","9005","DOC GRAD STU SEM",,"47460","KURTZ",,1,0,,,
,"GEOG","9005","DOC GRAD STU SEM",,"55961","HOLLOWAY",,3,3,,,
,"GEOG","9005","DOC GRAD STU SEM",,"88059","LEIGH",,1,1,,,
,"GEOG","9300","DOCT DISSERTATION",,"08239","MADDEN",,2,2,,,
,"GEOG","9300","DOCT DISSERTATION",,"08654","HEROD",,1,0,,,
,"GEOG","9300","DOCT DISSERTATION",,"27389","MOTE",,1,1,,,
,"GEOG","9300","DOCT DISSERTATION",,"28106","KURTZ",,1,1,,,
,"GEOG","9300","DOCT DISSERTATION",,"38194","MOTE",,2,1,,,
,"GEOG","9300","DOCT DISSERTATION",,"48091","HEYNEN",,3,3,,,
,"GEOG","9300","DOCT DISSERTATION",,"67492","LEIGH",,1,1,,,
,"GEOG","9300","DOCT DISSERTATION",,"96658","SHEPHERD",,2,2,,,
,"GEOG","9300","DOCT DISSERTATION",,"97597","KURTZ",,1,1,,,
,"GEOL","1121","EARTH PROC & ENVIR",,"44221","VOARINTSOA",,50,24,,,
,"GEOL","1121L","EARTH PROC&ENV LAB",,"64222","VOARINTSOA",,15,9,,,
,"GEOL","3130","NAT PARKS",,"41450","PATINO-DOUCE",,30,15,,,
,"GEOL","3350","DINOSAURS",,"73077","FREEMAN-LYND",,100,25,,,
,"GEOL","3351","PTERODACTYLS",,"53076","FREEMAN-LYND",,50,10,,,
,"GEOL","4960H","DIRECTED READING",,"37871","MILEWSKI",,1,1,,,
,"GEOL","6460","RES PALEONTOLOGY",,"57368","FREEMAN-LYND",,1,1,,,
,"GEOL","6460","RES PALEONTOLOGY",,"77369","FREEMAN-LYND",,1,1,,,
,"GEOL","7000","MASTER'S RESEARCH",,"07553","MILEWSKI",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"07558","SCHROEDER",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"17559","SWANSON",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"27554","NZENGUNG",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"37546","CROWE",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"47555","PATINO-DOUCE",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"57547","DOWD",,10,2,,,
,"GEOL","7000","MASTER'S RESEARCH",,"57550","GOLDSTEIN",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"67556","RAILSBACK",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"77548","FREEMAN-LYND",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"77551","HAWMAN",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"87557","RODEN",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"97549","GARRISON",,10,0,,,
,"GEOL","7000","MASTER'S RESEARCH",,"97552","HOLLAND",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"07536","RODEN",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"07544","FREEMAN-LYND",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"07575","HAWMAN",,10,1,,,
,"GEOL","7300","MASTER'S THESIS",,"17545","MILEWSKI",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"27537","PATINO-DOUCE",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"27540","RAILSBACK",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"37532","SWANSON",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"47538","GARRISON",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"47541","WALKER",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"57533","CROWE",,10,1,,,
,"GEOL","7300","MASTER'S THESIS",,"67508","DOWD",,10,3,,,
,"GEOL","7300","MASTER'S THESIS",,"67539","NZENGUNG",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"67542","GOLDSTEIN",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"77534","SCHROEDER",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"87543","WRIGHT",,10,0,,,
,"GEOL","7300","MASTER'S THESIS",,"97535","HOLLAND",,10,1,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"07561","DOWD",,10,1,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"07567","NZENGUNG",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"07570","RODEN",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"17562","GARRISON",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"27568","PATINO-DOUCE",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"27571","SCHROEDER",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"37563","GOLDSTEIN",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"47569","RAILSBACK",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"47572","SWANSON",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"57564","HAWMAN",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"67573","WALKER",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"77565","HOLLAND",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"87560","CROWE",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"87574","WRIGHT",,10,0,,,
,"GEOL","9000","DOCTORAL RESEARCH",,"97566","MILEWSKI",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"07584","PATINO-DOUCE",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"07589","WALKER",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"17576","CROWE",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"27585","RAILSBACK",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"37577","DOWD",,10,1,,,
,"GEOL","9300","DOCT DISSERTATION",,"37580","HAWMAN",,10,1,,,
,"GEOL","9300","DOCT DISSERTATION",,"47586","RODEN",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"57578","GARRISON",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"57581","HOLLAND",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"67587","SCHROEDER",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"67590","WRIGHT",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"77579","GOLDSTEIN",,10,1,,,
,"GEOL","9300","DOCT DISSERTATION",,"77582","MILEWSKI",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"87588","SWANSON",,10,0,,,
,"GEOL","9300","DOCT DISSERTATION",,"97583","NZENGUNG",,10,0,,,
,"GREK","2050","INTENSIVE GREEK I",,"82097","NORMAN",,17,14,,,
,"GREK","2060","INTENSIVE GRK II",,"02098","PLATTER",,18,10,,,
,"GREK","6100","ATTIC ORATORS",,"76755","WOLKOW",,1,1,,,
,"GREK","7300","MASTER'S THESIS",,"16296","HERMANOWICZ",,3,0,,,
,"GREK","7300","MASTER'S THESIS",,"27702","KLEIN",,2,1,,,
,"GRMN","1001","ELE GERMAN I",,"43585","BURSE",,28,11,,,
,"GRMN","1002","ELE GERMAN II",,"73404","SCHNEIDER",,28,16,,,
,"GRMN","2001E","INTERMED GERMAN I",,"75797","ROSSBACHER",,24,16,,,
,"GRMN","3500","GERREADKNOWL",,"23407","DIBELLA",,24,19,,,
,"GRMN","7000","MASTER'S RESEARCH",,"37840","SAGER",,2,1,,,
,"GRMN","7000","MASTER'S RESEARCH",,"57838","SAGER",,2,0,,,
,"GRMN","7000","MASTER'S RESEARCH",,"77839","SAGER",,2,1,,,
,"GRMN","7005","GRAD STUDENT SEM",,"37837","SAGER",,3,2,,,
,"GRMN","7300","MASTER'S THESIS",,"48480","BORN",,1,1,,,
,"GRMN","7300","MASTER'S THESIS",,"57841","SAGER",,2,1,,,
,"GRNT","8000","GER RESEARCH&THEOR",,"74004","Multiple",,15,1,,,
,"GRNT","8000","GER RESEARCH&THEOR",,"95767","GLASS",,15,1,,,
,"GRNT","8010","GERONTOLOGY PRACT",,"94005","Multiple",,15,0,,,
,"GRSC","9270","GRAD STUDY COMPLET",,"07303","COFFIELD",,10,3,,,
,"HACE","2000E","INTRO FAM CON SCI",,"82262","PHILLIPS",,5,1,,,
,"HACE","2100","FAM EC ISS TR LF CO",,"62275","MAULDIN",,100,24,,,
,"HACE","3010","DIR STDY IN HCE",,"06023","SKOBBA",,5,1,,,
,"HACE","3010","DIR STDY IN HCE",,"36347","WORTHY",,10,4,,,
,"HACE","3010","DIR STDY IN HCE",,"85730","CARSWELL",,5,1,,,
,"HACE","3010","DIR STDY IN HCE",,"98460","PALMER",,10,1,,,
,"HACE","3100","INTRO CONS ECON",,"82276","MOORMAN",,136,82,,,
,"HACE","3150","CONS DECISION MAKIN",,"02277","KABACI",,50,35,,,
,"HACE","3200E","INTRO TO PERS FINAN",,"32279","ANONG",,20,25,,,
,"HACE","3250E","SURV OF FINC PLAN",,"85775","GRABLE",,40,38,,,
,"HACE","3300","HOUS IN CONTEMP SOC",,"32282","CARSWELL",,75,31,,,
,"HACE","4500","AGING AND THE FAM",,"42677","LEWIS",,0,6,,,
,"HACE","4900","SEMINAR IN HCE",,"02577","CHATTERJEE",,45,25,,,
,"HACE","4900","SEMINAR IN HCE",,"52283","GOETZ",,5,3,,,
,"HACE","5910","HCE INTERNSHIP",,"06345","WORTHY",,10,4,,,
,"HACE","5910","HCE INTERNSHIP",,"22287","PALMER",,95,37,,,
,"HACE","6900","SEMINAR IN HCE",,"22578","CHATTERJEE",,5,2,,,
,"HACE","6900","SEMINAR IN HCE",,"72284","GOETZ",,5,3,,,
,"HACE","7000","MASTER'S RESEARCH",,"38342","CARSWELL",,10,1,,,
,"HACE","7000","MASTER'S RESEARCH",,"57953","PALMER",,10,1,,,
,"HACE","7000","MASTER'S RESEARCH",,"77291","MOORMAN",,10,1,,,
,"HACE","7005","GRAD STUDENT SEM",,"57290","MOORMAN",,5,1,,,
,"HACE","7005","GRAD STUDENT SEM",,"97812","MOORMAN",,5,1,,,
,"HACE","7010","DIR STDY IN HCE",,"37952","SKOBBA",,5,1,,,
,"HACE","7010","DIR STDY IN HCE",,"78134","ANONG",,5,1,,,
,"HACE","7910","HCE INTERNSHIP",,"42288","PALMER",,5,0,,,
,"HACE","9000","DOCTORAL RESEARCH",,"08315","NIELSEN",,10,1,,,
,"HACE","9000","DOCTORAL RESEARCH",,"17125","GRABLE",,10,2,,,
,"HACE","9010","DIRECTED STUDY HCE",,"48432","ZAHIROVIC-HE",,5,1,,,
,"HDFS","3010","DIRECTED STUDY",,"18243","WRIGHT",,5,1,,,
,"HDFS","3010","DIRECTED STUDY",,"38244","WRIGHT",,5,0,,,
,"HDFS","3010","DIRECTED STUDY",,"96577","GONYEA",,5,3,,,
,"HDFS","4610E","THE FAMILY",,"15438","LANDERS-POTT",,25,23,,,
,"HEBR","4100","READ/RSCH HBW LIT",,"45336","Staff",,10,0,,,
,"HEBR","4960H","DIRECTED READ/PRJTS",,"25335","Staff",,10,0,,,
,"HEBR","6100","READ/RSCH HBW LIT",,"05339","Staff",,0,0,,,
,"HIPR","6613","INTERNSHIP",,"10370","REINBERGER",,20,0,,,
,"HIPR","6750","INDEPENDENT STUDIES",,"30371","Staff",,10,0,,,
,"HIPR","6751","INDEPENDENT STUDIES",,"70373","Staff",,10,0,,,
,"HIPR","6752","INDEPENDENT STUDIES",,"90374","Staff",,10,0,,,
,"HIPR","7000","MASTER'S RESEARCH",,"00416","REAP",,12,0,,,
,"HIPR","7000","MASTER'S RESEARCH",,"10417","REINBERGER",,12,1,,,
,"HIPR","7000","MASTER'S RESEARCH",,"10420","MACDONALD",,12,0,,,
,"HIPR","7000","MASTER'S RESEARCH",,"30418","GOETCHEUS",,12,0,,,
,"HIPR","7000","MASTER'S RESEARCH",,"50419","WATERS",,12,0,,,
,"HIPR","7000","MASTER'S RESEARCH",,"80415","BROWN",,12,1,,,
,"HIPR","7005","GRAD STUDENT SEM",,"20376","REINBERGER",,10,0,,,
,"HIPR","7300","MASTER'S THESIS",,"00425","WATERS",,12,1,,,
,"HIPR","7300","MASTER'S THESIS",,"20426","REAP",,12,0,,,
,"HIPR","7300","MASTER'S THESIS",,"40427","MACDONALD",,12,2,,,
,"HIPR","7300","MASTER'S THESIS",,"50422","BROWN",,12,1,,,
,"HIPR","7300","MASTER'S THESIS",,"70423","REINBERGER",,12,2,,,
,"HIPR","7300","MASTER'S THESIS",,"90424","GOETCHEUS",,12,1,,,
,"HIST","2111","AM HISTORY TO 1865",,"02599","WINSHIP",,33,33,,,
,"HIST","2111","AM HISTORY TO 1865",,"22595","MCGUIRE",,30,29,,,
,"HIST","2111","AM HISTORY TO 1865",,"72589","HOFFER",,30,26,,,
,"HIST","2111","AM HISTORY TO 1865",,"82584","WINSHIP",,60,31,,,
,"HIST","2112","AMER HIS SNC 1865",,"62583","LEE",,30,30,,,
,"HIST","2112","AMER HIS SNC 1865",,"62597","RICHIER",,30,25,,,
,"HIST","2112","AMER HIS SNC 1865",,"92593","WOLF",,30,26,,,
,"HIST","2221","LATIN AMER TO 1800",,"84223","WHIGHAM",,30,16,,,
,"HIST","2302","WEST SOC SINCE 1500",,"22600","WILLIS",,26,26,,,
,"HIST","3030","HISTORY OF CANADA",,"52588","WILLIS",,30,16,,,
,"HIST","3050","AM INDIANS TO 1840",,"82598","HAYNES",,30,14,,,
,"HIST","3051","AM INDIANS SNC 1840",,"02594","NEHLS",,30,9,,,
,"HIST","3060","COLONIAL REV AMER",,"42582","KULIKOFF",,30,16,,,
,"HIST","3073","AMER 1945-PRESENT",,"72592","WOLF",,30,24,,,
,"HIST","3102","MOD AFR AMER EXPER",,"22581","PRATT",,30,9,,,
,"HIST","3220","HISTORY OF MEXICO",,"32590","WHIGHAM",,30,18,,,
,"HIST","3372","ENGLAND SINCE 1660",,"02585","WILLIS",,30,17,,,
,"HIST","3662","CHINA II:TRANSITIO",,"64009","LEVINE",,30,9,,,
,"HIST","4150","TEACHING U.S. HIS",,"13494","HOFFER",,21,14,,,
,"HIST","4392","20TH CENTURY FRANCE",,"36266","POLLARD",,30,7,,,
,"HIST","4960","DIRECTED READINGS",,"16024","HOFFER",,1,1,,,
,"HIST","4960","DIRECTED READINGS",,"97762","BERRY",,1,1,,,
,"HIST","4960H","DIR READINGS HONORS",,"17111","DRAKE",,1,1,,,
,"HIST","4970H","DIRECTED READINGS",,"27778","PALMER",,1,1,,,
,"HIST","4970H","DIRECTED READINGS",,"57659","LAWTON",,1,1,,,
,"HIST","6150","TEACHING U.S. HIS",,"33495","HOFFER",,7,1,,,
,"HIST","7000","MASTER'S RESEARCH",,"47409","EHLERS",,7,2,,,
,"HIST","7005","GRAD STUDENT SEM",,"66536","EHLERS",,40,2,,,
,"HIST","7300","MASTER'S THESIS",,"06264","MORETON",,7,0,,,
,"HIST","7300","MASTER'S THESIS",,"27408","EHLERS",,7,1,,,
,"HIST","7300","MASTER'S THESIS",,"56656","ROMAN",,7,1,,,
,"HIST","7300","MASTER'S THESIS",,"67699","PRATT",,7,1,,,
,"HIST","7300","MASTER'S THESIS",,"88532","COBB",,7,1,,,
,"HIST","9000","DOCTORAL RESEARCH",,"07438","EHLERS",,7,1,,,
,"HIST","9000","DOCTORAL RESEARCH",,"27439","BERRY",,7,2,,,
,"HIST","9000","DOCTORAL RESEARCH",,"27909","KULIKOFF",,7,1,,,
,"HIST","9000","DOCTORAL RESEARCH",,"37501","WHIGHAM",,7,1,,,
,"HIST","9005","DOC GRAD STU SEM",,"86537","EHLERS",,40,11,,,
,"HIST","9010","ADV DOC STUDY HIST",,"06538","EHLERS",,10,1,,,
,"HIST","9300","DOCT DISSERTATION",,"06541","BERRY",,7,1,,,
,"HIST","9300","DOCT DISSERTATION",,"06807","MORROW",,7,1,,,
,"HIST","9300","DOCT DISSERTATION",,"16539","BUTCHART",,5,2,,,
,"HIST","9300","DOCT DISSERTATION",,"16542","MORROW",,7,3,,,
,"HIST","9300","DOCT DISSERTATION",,"27859","HAMILTON",,7,1,,,
,"HIST","9300","DOCT DISSERTATION",,"36543","COBB",,7,1,,,
,"HIST","9300","DOCT DISSERTATION",,"56544","INSCOE",,7,3,,,
,"HIST","9300","DOCT DISSERTATION",,"86540","SUTTER",,7,1,,,
,"HIST","9300","DOCT DISSERTATION",,"97700","SAUNT",,7,1,,,
,"HONS","4800H","HNRS CAPSTONE INTRN",,"48088","WILHELM",,1,1,,,
,"HONS","4800H","HNRS CAPSTONE INTRN",,"57645","BLACK",,1,1,,,
,"HONS","4801H","HONORS INTERNSHIP",,"07821","BECK",,1,1,,,
,"HONS","4801H","HONORS INTERNSHIP",,"08086","MYERS",,1,1,,,
,"HONS","4801H","HONORS INTERNSHIP",,"28087","GATTIE",,1,1,,,
,"HONS","4801H","HONORS INTERNSHIP",,"28168","MADDOX",,1,1,,,
,"HONS","4960H","HONORS RESEARCH",,"07513","MOORE",,1,1,,,
,"HONS","4960H","HONORS RESEARCH",,"27456","MORRISON",,1,1,,,
,"HONS","4960H","HONORS RESEARCH",,"37143","SCHMIDT",,1,1,,,
,"HONS","4960H","HONORS RESEARCH",,"78151","BERGMANN",,1,1,,,
,"HONS","4960H","HONORS RESEARCH",,"78182","PHILLIPS",,1,1,,,
,"HONS","4970H","HONORS RESEARCH",,"08077","MOORE",,1,1,,,
,"HONS","4970H","HONORS RESEARCH",,"08533","DAVIS",,1,1,,,
,"HONS","4970H","HONORS RESEARCH",,"27652","PRINGLE",,1,1,,,
,"HONS","4980H","HONORS RESEARCH",,"68562","PIERCE",,1,1,,,
,"HONS","4980H","HONORS RESEARCH",,"87199","CUMMINGS",,1,1,,,
,"HORT","3910","HORTICULTURE INTERN",,"37465","THOMAS",,5,1,,,
,"HORT","3910","HORTICULTURE INTERN",,"63507","BERLE",,45,1,,,
,"HORT","3910","HORTICULTURE INTERN",,"83508","SMALLEY",,45,5,,,
,"HORT","4070","SPEC PROB HORT I",,"63510","BERLE",,45,7,,,
,"HORT","4070","SPEC PROB HORT I",,"77467","THOMAS",,5,0,,,
,"HORT","4070","SPEC PROB HORT I",,"83511","SMALLEY",,45,0,,,
,"HORT","4080","SPEC PROB HORT II",,"03512","BERLE",,45,0,,,
,"HORT","4080","SPEC PROB HORT II",,"13513","SMALLEY",,45,0,,,
,"HORT","4080","SPEC PROB HORT II",,"77954","THOMAS",,3,1,,,
,"HORT","6070","SPEC PROB HORT I",,"33514","BERLE",,25,0,,,
,"HORT","6070","SPEC PROB HORT I",,"37630","BERLE",,0,3,,,
,"HORT","6070","SPEC PROB HORT I",,"53515","SMALLEY",,25,0,,,
,"HORT","6080","SPEC PROB HORT II",,"73516","SMALLEY",,25,0,,,
,"HORT","6080","SPEC PROB HORT II",,"93517","BERLE",,25,0,,,
,"HORT","7000","MASTER'S RESEARCH",,"03518","DIAZ PEREZ",,3,0,,,
,"HORT","7000","MASTER'S RESEARCH",,"03521","ROBACKER",,3,1,,,
,"HORT","7000","MASTER'S RESEARCH",,"03526","VAN IERSEL",,3,2,,,
,"HORT","7000","MASTER'S RESEARCH",,"07656","ZHANG",,2,0,,,
,"HORT","7000","MASTER'S RESEARCH",,"23519","WETZSTEIN",,3,0,,,
,"HORT","7000","MASTER'S RESEARCH",,"23522","RUTER",,3,2,,,
,"HORT","7000","MASTER'S RESEARCH",,"43523","AFFOLTER",,3,1,,,
,"HORT","7000","MASTER'S RESEARCH",,"63524","BERLE",,3,1,,,
,"HORT","7000","MASTER'S RESEARCH",,"83525","CONNER",,3,1,,,
,"HORT","7000","MASTER'S RESEARCH",,"93520","MALLADI",,3,0,,,
,"HORT","7300","MASTER'S THESIS",,"03535","CONNER",,3,0,,,
,"HORT","7300","MASTER'S THESIS",,"13530","MALLADI",,3,0,,,
,"HORT","7300","MASTER'S THESIS",,"18520","MERKLE",,3,1,,,
,"HORT","7300","MASTER'S THESIS",,"23536","VAN IERSEL",,3,1,,,
,"HORT","7300","MASTER'S THESIS",,"33528","DIAZ PEREZ",,3,0,,,
,"HORT","7300","MASTER'S THESIS",,"33531","ROBACKER",,3,0,,,
,"HORT","7300","MASTER'S THESIS",,"53529","WETZSTEIN",,3,0,,,
,"HORT","7300","MASTER'S THESIS",,"53532","RUTER",,3,0,,,
,"HORT","7300","MASTER'S THESIS",,"73533","AFFOLTER",,3,0,,,
,"HORT","7300","MASTER'S THESIS",,"93534","BERLE",,3,0,,,
,"HORT","8080","HORT RESEARCH",,"24119","MCGREGOR",,2,1,,,
,"HORT","9000","DOCTORAL RESEARCH",,"03543","MCGREGOR",,3,1,,,
,"HORT","9000","DOCTORAL RESEARCH",,"13544","BOYHAN",,3,1,,,
,"HORT","9000","DOCTORAL RESEARCH",,"17657","ZHANG",,2,1,,,
,"HORT","9000","DOCTORAL RESEARCH",,"43540","VAN IERSEL",,3,2,,,
,"HORT","9000","DOCTORAL RESEARCH",,"63541","WILDE",,3,1,,,
,"HORT","9000","DOCTORAL RESEARCH",,"83539","MALLADI",,3,2,,,
,"HORT","9300","DOCT DISSERTATION",,"33545","MALLADI",,3,2,,,
,"HORT","9300","DOCT DISSERTATION",,"53546","VAN IERSEL",,3,0,,,
,"HORT","9300","DOCT DISSERTATION",,"73547","WILDE",,3,0,,,
,"HORT","9300","DOCT DISSERTATION",,"73550","BOYHAN",,3,0,,,
,"HORT","9300","DOCT DISSERTATION",,"93548","MCGREGOR",,3,0,,,
,"HPAM","7005","GRAD STUDENT SEM",,"87770","HARRIS",,1,1,,,
,"HPAM","8000","DIR RSCH HLTH POL",,"48351","GAUGHAN",,1,1,,,
,"HPAM","8000","DIR RSCH HLTH POL",,"87977","CORSO",,1,1,,,
,"HPAM","8900","TOPICS IN HADM",,"46020","CHUMBLER",,1,1,,,
,"HPAM","8900","TOPICS IN HADM",,"48477","SCHUSTER",,1,1,,,
,"HPAM","8900","TOPICS IN HADM",,"58553","CHUMBLER",,1,1,,,
,"HPAM","8910","PROBLEMS IN HADM",,"35683","CHUMBLER",,1,2,,,
,"HPAM","8910","PROBLEMS IN HADM",,"66021","CHUMBLER",,1,0,,,
,"HPAM","9000","DOCTORAL RESEARCH",,"08332","GAUGHAN",,1,1,,,
,"HPAM","9000","DOCTORAL RESEARCH",,"17416","LEE",,5,1,,,
,"HPAM","9000","DOCTORAL RESEARCH",,"17979","CORSO",,1,1,,,
,"HPRB","3150","WOMEN'S HEALTH",,"01355","HEIN",,30,27,,,
,"HPRB","3460","PRACT IN HLTH PROM",,"60834","PARKER",,40,8,,,
,"HPRB","3470","PRACT IN HLTH SVCS",,"00836","PARKER",,10,2,,,
,"HPRB","3850","CHRONIC DIS PREV",,"11356","PARKER",,40,12,,,
,"HPRB","4000","SPEC PROBS HP & BEH",,"10837","HEIN",,5,0,,,
,"HPRB","4000","SPEC PROBS HP & BEH",,"10840","COTTON",,5,0,,,
,"HPRB","4000","SPEC PROBS HP & BEH",,"30838","PARKER",,5,0,,,
,"HPRB","4000","SPEC PROBS HP & BEH",,"30841","COTTON",,5,0,,,
,"HPRB","5210","EFF DRUG USE/ABUSE",,"51358","PARKER",,30,10,,,
,"HPRB","5560","FIELD EXP HLTH PROM",,"74195","COTTON",,30,39,,,
,"HPRB","6000","SPEC PROBS HP & BEH",,"01226","HOU",,3,0,,,
,"HPRB","6000","SPEC PROBS HP & BEH",,"26033","HEIN",,5,1,,,
,"HPRB","6000","SPEC PROBS HP & BEH",,"81225","HOU",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"01235","SMITH",,3,1,,,
,"HPRB","7000","MASTER'S RESEARCH",,"01243","WILSON",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"11227","HOU",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"11230","GAY",,3,3,,,
,"HPRB","7000","MASTER'S RESEARCH",,"11244","HOU",,3,1,,,
,"HPRB","7000","MASTER'S RESEARCH",,"21236","GAY",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"31228","ORPINAS",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"31231","WILSON",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"37966","Multiple",,1,1,,,
,"HPRB","7000","MASTER'S RESEARCH",,"41237","ORPINAS",,3,1,,,
,"HPRB","7000","MASTER'S RESEARCH",,"41240","HILYARD",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"51229","MUILENBURG",,3,3,,,
,"HPRB","7000","MASTER'S RESEARCH",,"51232","HILYARD",,3,1,,,
,"HPRB","7000","MASTER'S RESEARCH",,"61241","MUILENBURG",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"71233","DAVIS",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"81239","DAVIS",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"81242","SMITH",,3,0,,,
,"HPRB","7000","MASTER'S RESEARCH",,"91234","DAVIS",,3,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"01249","WILSON",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"01252","WILSON",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"01257","COTTON",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"01260","SMITH",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"11258","HOU",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"11261","HOU",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"21253","MUILENBURG",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"31245","MUILENBURG",,3,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"31259","COTTON",,5,1,,,
,"HPRB","7005","GRAD STUDENT SEM",,"31262","DAVIS",,5,1,,,
,"HPRB","7005","GRAD STUDENT SEM",,"41254","DAVIS",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"51246","HILYARD",,3,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"51263","GAY",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"61255","ORPINAS",,5,0,,,
,"HPRB","7005","GRAD STUDENT SEM",,"71247","ORPINAS",,5,1,,,
